port,addr,epoch,utc,GrossQty#2,FlowRate#4,GrossTotal#17,NetTotal#18,PrevGross#100,PrevNet#101,longi,longimm,lati,latimm,reserved
1,0x0012900,1727447990,2024-09-27 14:39:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012940,1727447991,2024-09-27 14:39:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012980,1727447991,2024-09-27 14:39:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00129C0,1727447992,2024-09-27 14:39:52,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012A00,1727447993,2024-09-27 14:39:53,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012A40,1727447993,2024-09-27 14:39:53,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012A80,1727447994,2024-09-27 14:39:54,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012AC0,1727447995,2024-09-27 14:39:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012B00,1727447995,2024-09-27 14:39:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012B40,1727447996,2024-09-27 14:39:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012B80,1727447996,2024-09-27 14:39:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012BC0,1727447997,2024-09-27 14:39:57,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012C00,1727447998,2024-09-27 14:39:58,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012C40,1727447998,2024-09-27 14:39:58,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012C80,1727447999,2024-09-27 14:39:59,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012CC0,1727448000,2024-09-27 14:40:00,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012D00,1727448000,2024-09-27 14:40:00,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012D40,1727448001,2024-09-27 14:40:01,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012D80,1727448001,2024-09-27 14:40:01,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012DC0,1727448002,2024-09-27 14:40:02,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012E00,1727448099,2024-09-27 14:41:39,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012E40,1727448099,2024-09-27 14:41:39,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012E80,1727448100,2024-09-27 14:41:40,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012EC0,1727448101,2024-09-27 14:41:41,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012F00,1727448104,2024-09-27 14:41:44,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012F40,1727448104,2024-09-27 14:41:44,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012F80,1727448105,2024-09-27 14:41:45,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0012FC0,1727448106,2024-09-27 14:41:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013000,1727448106,2024-09-27 14:41:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013040,1727448107,2024-09-27 14:41:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013080,1727448107,2024-09-27 14:41:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00130C0,1727448108,2024-09-27 14:41:48,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013100,1727448109,2024-09-27 14:41:49,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013140,1727448109,2024-09-27 14:41:49,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013180,1727448110,2024-09-27 14:41:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00131C0,1727448111,2024-09-27 14:41:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013200,1727448112,2024-09-27 14:41:52,10.1,10.1,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013240,1727448113,2024-09-27 14:41:53,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013280,1727448113,2024-09-27 14:41:53,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00132C0,1727448114,2024-09-27 14:41:54,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013300,1727448114,2024-09-27 14:41:54,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013340,1727448115,2024-09-27 14:41:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013380,1727448116,2024-09-27 14:41:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00133C0,1727448116,2024-09-27 14:41:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013400,1727448150,2024-09-27 14:42:30,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013440,1727448151,2024-09-27 14:42:31,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013480,1727448151,2024-09-27 14:42:31,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00134C0,1727448152,2024-09-27 14:42:32,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013500,1727448152,2024-09-27 14:42:32,10.1,10.1,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013540,1727448153,2024-09-27 14:42:33,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013580,1727448153,2024-09-27 14:42:33,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00135C0,1727448154,2024-09-27 14:42:34,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013600,1727448155,2024-09-27 14:42:35,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013640,1727448156,2024-09-27 14:42:36,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013680,1727448156,2024-09-27 14:42:36,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00136C0,1727448157,2024-09-27 14:42:37,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013700,1727448157,2024-09-27 14:42:37,10.1,10.1,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013740,1727448158,2024-09-27 14:42:38,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013780,1727448158,2024-09-27 14:42:38,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00137C0,1727448159,2024-09-27 14:42:39,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013800,1727448160,2024-09-27 14:42:40,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013840,1727448160,2024-09-27 14:42:40,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013880,1727448161,2024-09-27 14:42:41,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00138C0,1727448161,2024-09-27 14:42:41,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013900,1727448162,2024-09-27 14:42:42,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013940,1727448162,2024-09-27 14:42:42,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013980,1727448163,2024-09-27 14:42:43,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00139C0,1727448163,2024-09-27 14:42:43,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013A00,1727448164,2024-09-27 14:42:44,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013A40,1727448165,2024-09-27 14:42:45,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013A80,1727448165,2024-09-27 14:42:45,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013AC0,1727448166,2024-09-27 14:42:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013B00,1727448166,2024-09-27 14:42:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013B40,1727448167,2024-09-27 14:42:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013B80,1727448167,2024-09-27 14:42:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013BC0,1727448168,2024-09-27 14:42:48,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013C00,1727448169,2024-09-27 14:42:49,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013C40,1727448170,2024-09-27 14:42:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013C80,1727448170,2024-09-27 14:42:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013CC0,1727448171,2024-09-27 14:42:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013D00,1727448171,2024-09-27 14:42:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013D40,1727448172,2024-09-27 14:42:52,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013D80,1727448172,2024-09-27 14:42:52,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013DC0,1727448173,2024-09-27 14:42:53,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013E00,1727448174,2024-09-27 14:42:54,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013E40,1727448175,2024-09-27 14:42:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013E80,1727448175,2024-09-27 14:42:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013EC0,1727448176,2024-09-27 14:42:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013F00,1727448176,2024-09-27 14:42:56,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013F40,1727448177,2024-09-27 14:42:57,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013F80,1727448177,2024-09-27 14:42:57,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0013FC0,1727448178,2024-09-27 14:42:58,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014000,1727448179,2024-09-27 14:42:59,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014040,1727448180,2024-09-27 14:43:00,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014080,1727448180,2024-09-27 14:43:00,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00140C0,1727448181,2024-09-27 14:43:01,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014100,1727448181,2024-09-27 14:43:01,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014140,1727448182,2024-09-27 14:43:02,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014180,1727448182,2024-09-27 14:43:02,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00141C0,1727448183,2024-09-27 14:43:03,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014200,1727448184,2024-09-27 14:43:04,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014240,1727448185,2024-09-27 14:43:05,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014280,1727448185,2024-09-27 14:43:05,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00142C0,1727448186,2024-09-27 14:43:06,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014300,1727448186,2024-09-27 14:43:06,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014340,1727448187,2024-09-27 14:43:07,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014380,1727448187,2024-09-27 14:43:07,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00143C0,1727448188,2024-09-27 14:43:08,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014400,1727448189,2024-09-27 14:43:09,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014440,1727448190,2024-09-27 14:43:10,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014480,1727448190,2024-09-27 14:43:10,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00144C0,1727448191,2024-09-27 14:43:11,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014500,1727448191,2024-09-27 14:43:11,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014540,1727448192,2024-09-27 14:43:12,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014580,1727448192,2024-09-27 14:43:12,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00145C0,1727448193,2024-09-27 14:43:13,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014600,1727448194,2024-09-27 14:43:14,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014640,1727448195,2024-09-27 14:43:15,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014680,1727448195,2024-09-27 14:43:15,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00146C0,1727448196,2024-09-27 14:43:16,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014700,1727448196,2024-09-27 14:43:16,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014740,1727448197,2024-09-27 14:43:17,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014780,1727448197,2024-09-27 14:43:17,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00147C0,1727448198,2024-09-27 14:43:18,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014800,1727448199,2024-09-27 14:43:19,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014840,1727448200,2024-09-27 14:43:20,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014880,1727448200,2024-09-27 14:43:20,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00148C0,1727448201,2024-09-27 14:43:21,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014900,1727448201,2024-09-27 14:43:21,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014940,1727448202,2024-09-27 14:43:22,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014980,1727448202,2024-09-27 14:43:22,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00149C0,1727448203,2024-09-27 14:43:23,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014A00,1727448204,2024-09-27 14:43:24,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014A40,1727448205,2024-09-27 14:43:25,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014A80,1727448205,2024-09-27 14:43:25,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014AC0,1727448206,2024-09-27 14:43:26,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014B00,1727448206,2024-09-27 14:43:26,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014B40,1727448207,2024-09-27 14:43:27,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014B80,1727448207,2024-09-27 14:43:27,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014BC0,1727448208,2024-09-27 14:43:28,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014C00,1727448209,2024-09-27 14:43:29,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014C40,1727448210,2024-09-27 14:43:30,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014C80,1727448210,2024-09-27 14:43:30,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014CC0,1727448211,2024-09-27 14:43:31,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014D00,1727448211,2024-09-27 14:43:31,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014D40,1727448212,2024-09-27 14:43:32,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014D80,1727448212,2024-09-27 14:43:32,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014DC0,1727448213,2024-09-27 14:43:33,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014E00,1727448214,2024-09-27 14:43:34,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014E40,1727448215,2024-09-27 14:43:35,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014E80,1727448215,2024-09-27 14:43:35,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014EC0,1727448216,2024-09-27 14:43:36,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014F00,1727448216,2024-09-27 14:43:36,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014F40,1727448217,2024-09-27 14:43:37,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014F80,1727448217,2024-09-27 14:43:37,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0014FC0,1727448218,2024-09-27 14:43:38,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015000,1727448219,2024-09-27 14:43:39,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015040,1727448220,2024-09-27 14:43:40,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015080,1727448220,2024-09-27 14:43:40,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00150C0,1727448221,2024-09-27 14:43:41,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015100,1727448221,2024-09-27 14:43:41,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015140,1727448222,2024-09-27 14:43:42,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015180,1727448222,2024-09-27 14:43:42,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00151C0,1727448223,2024-09-27 14:43:43,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015200,1727448224,2024-09-27 14:43:44,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015240,1727448225,2024-09-27 14:43:45,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015280,1727448225,2024-09-27 14:43:45,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00152C0,1727448226,2024-09-27 14:43:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015300,1727448226,2024-09-27 14:43:46,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015340,1727448227,2024-09-27 14:43:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015380,1727448227,2024-09-27 14:43:47,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00153C0,1727448228,2024-09-27 14:43:48,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015400,1727448229,2024-09-27 14:43:49,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015440,1727448230,2024-09-27 14:43:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015480,1727448230,2024-09-27 14:43:50,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00154C0,1727448231,2024-09-27 14:43:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015500,1727448231,2024-09-27 14:43:51,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015540,1727448232,2024-09-27 14:43:52,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015580,1727448232,2024-09-27 14:43:52,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x00155C0,1727448233,2024-09-27 14:43:53,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015600,1727448234,2024-09-27 14:43:54,10.1,0.0,1998.6,0.0,1988.5,1988.5,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015640,1727448235,2024-09-27 14:43:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
1,0x0015680,1727448235,2024-09-27 14:43:55,10.1,0.0,1998.6,0.0,1988.5,0.0,0,0,0,0,0000000000000000000000000000000000000000
